"TouristSpotId","TourApiContentId","Name","Address","Status","Provider","ProviderItemName","ImageUrl","SourcePageUrl","LicenseCode","LicenseUrl","Attribution","ImageDescription","HttpStatus","ContentType","VerifiedAt","Notes"
"28740","126376","우금산성","전북특별자치도 부안군 상서면 감교리","APPROVED","국가유산청 국가유산포털","우금산성","https://www.khs.go.kr/unisearch/images/monument/1653366.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000200000000&ccbaCtcd=35&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","우금산성","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '우금산성'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
"28756","1580402","적상산성 호국사비","전북특별자치도 무주군 적상면 산성로 1050","APPROVED","국가유산청 국가유산포털","적상산성 호국사비","https://www.khs.go.kr/unisearch/images/tangible_cult_prop/1639487.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000850000000&ccbaCtcd=35&ccbaKdcd=21&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","적상산성호국사비","206","image/jpg","2026-09-15","오류 재시도 완료; 공식 명칭·시군구·이미지 응답 확인"
"28780","127726","거제 둔덕기성","경상남도 거제시 둔덕면 거림리","CONDITIONAL","국가유산청 국가유산포털","거제 둔덕기성","https://www.khs.go.kr/unisearch/images/history_site/1628507.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0005090000000&ccbaCtcd=38&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_D","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","거제 둔덕기성 전경","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '거제 둔덕기성'; imageNuri=D"
"28843","127266","거제향교","경상남도 거제시 거제면 기성로7길 10","APPROVED","국가유산청 국가유산포털","거제향교","https://www.khs.go.kr/unisearch/images/tangible_cult_prop/2021061416450401.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0002060000000&ccbaCtcd=38&ccbaKdcd=21&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","거제향교_내부 전경 (촬영년도 : 2015년)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '거제향교'; imageNuri=A"
"28853","1621481","화기리인동장씨종택","경상북도 영주시 장수면 화계길 71","APPROVED","국가유산청 국가유산포털","화기리인동장씨종택","https://www.khs.go.kr/unisearch/images/folklore_material/2021101915083900.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000980000000&ccbaCtcd=37&ccbaKdcd=24&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","화기리인동장씨종택_대문간채 (촬영년도 : 2015년)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '화기리인동장씨종택'; imageNuri=A"
"28868","1607119","오륜대 한국순교자박물관","부산광역시 금정구 오륜대로 106-1","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"28869","1957320","화산서원(장수)","전북특별자치도 장수군 계남면 화산길 24-21","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"28918","264388","화서문(華西門)","경기도 수원시 팔달구 장안동 334","APPROVED","국가유산청 국가유산포털","수원 화서문","https://www.khs.go.kr/unisearch/images/treasure/1615781.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0004030000000&ccbaCtcd=31&ccbaKdcd=12&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","화서문 홍예문 내부","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 90; 검색어 '화서문'; imageNuri=A"
"28959","1622772","합천 사의정","경상남도 합천군 대병면 서부로 2551-3","APPROVED","국가유산청 국가유산포털","합천 사의정","https://www.khs.go.kr/unisearch/images/cultural_material/1664056.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0001030000000&ccbaCtcd=38&ccbaKdcd=31&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","사의정","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '합천 사의정'; imageNuri=A"
"28967","1584115","익산 김병순 고택","전북특별자치도 익산시 함라면 수동길 20","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"28994","129816","부산여자대학교 차박물관","부산광역시 부산진구 진남로 506 부산여자대학","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"29016","2568489","명성산성(울음산성)","강원특별자치도 철원군 갈말읍 명성산","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29160","125978","단양 온달산성","충청북도 단양군 영춘면 하리","APPROVED","국가유산청 국가유산포털","단양 온달산성","https://www.khs.go.kr/unisearch/images/history_site/1626258.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0002640000000&ccbaCtcd=33&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","단양온달산성성벽","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '단양 온달산성'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
"29255","1688418","충주 주정산 봉수","충청북도 충주시 수안보면 온천리","APPROVED","국가유산청 국가유산포털","충주 주정산 봉수","https://www.khs.go.kr/unisearch/images/monument/1650646.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0001130000000&ccbaCtcd=33&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","충주 주정산 봉수(복원모습)","206","image/jpg","2026-09-15","오류 재시도 완료; 공식 명칭·시군구·이미지 응답 확인"
"29337","1955058","영양향교","경상북도 영양군 일월면 향교길 22-16","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29362","250264","경주 남산 칠불암 마애불상군","경상북도 경주시 남산동 산36-4","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","Openverse 조회 오류: The request was canceled due to the configured HttpClient.Timeout of 25 seconds elapsing."
"29679","126526","서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산]","서울특별시 노원구 화랑로 681","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29683","126525","서울 선릉과 정릉 [유네스코 세계유산]","서울특별시 강남구 선릉로100길 1","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29705","3076665","조은숙아트앤라이프스타일","서울특별시 강남구 압구정로80길 37 (청담동)","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29765","125956","조양문","충청남도 홍성군 홍성읍 오관리","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"29965","3080721","김세중미술관","서울특별시 용산구 효창원로70길 35 (효창동)","COMMONS_SOURCE_MISSING","Openverse/wikimedia","파일1=박석원 작가=김세중미술관. 사진=권동철. 2022.10.13","https://upload.wikimedia.org/wikipedia/commons/f/fd/%ED%8C%8C%EC%9D%BC1%3D%EB%B0%95%EC%84%9D%EC%9B%90_%EC%9E%91%EA%B0%80%3D%EA%B9%80%EC%84%B8%EC%A4%91%EB%AF%B8%EC%88%A0%EA%B4%80._%EC%82%AC%EC%A7%84%3D%EA%B6%8C%EB%8F%99%EC%B2%A0._2022.10.13.jpg","https://commons.wikimedia.org/w/index.php?curid=149176161","BY-SA","https://creativecommons.org/licenses/by-sa/4.0/","작가: Dckewon5131; 원문과 라이선스 재확인 필요","파일1=박석원 작가=김세중미술관. 사진=권동철. 2022.10.13","429","text/html","2026-09-15","Openverse가 가리킨 Commons pageid가 원문 API에서 missing으로 확인되어 사용 제외"
"30150","126866","금산 백령성","충청남도 금산군 남이면 역평리","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30155","1685990","제천 청풍향교","충청북도 제천시 청풍면 청풍호로 2048","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30226","1957985","곤산서원","경상북도 칠곡군 약목면 신유로 60","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30276","250260","삼릉계곡마애석가여래좌상","경상북도 경주시 남산순환로 341-126 (배동)","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30430","1621397","경주 내물왕릉","경상북도 경주시 포석로 1065 (황남동)","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30523","1959067","운곡서원","경상북도 경주시 강동면 사라길 79-13","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30530","1621751","경주 효공왕릉","경상북도 경주시 배반동","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30556","128736","상주향교","경상북도 상주시 신봉2길 111 (신봉동)","APPROVED_REHOST_REQUIRED","Openverse/wikimedia","상주향교 대성전","https://upload.wikimedia.org/wikipedia/commons/0/09/%EC%83%81%EC%A3%BC%ED%96%A5%EA%B5%90_%EB%8C%80%EC%84%B1%EC%A0%84.jpg","https://commons.wikimedia.org/w/index.php?curid=83973210","BY-SA","https://creativecommons.org/licenses/by-sa/4.0/","작가: 문화재청 (공공누리 제1유형); 원문과 라이선스 재확인 필요","상주향교 대성전","429","text/html","2026-09-15","Wikimedia Commons 원문 API에서 장소 설명·작가·라이선스 확인. CDN 핫링크 대신 자체 저장 필요"
"30562","127154","봉화 계서당 종택","경상북도 봉화군 물야면 계서당길 34-1","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30626","125551","고양 서삼릉 [유네스코 세계유산]","경기도 고양시 덕양구 서삼릉길 233-126 (원당동)","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30628","2605828","오대호아트팩토리","충청북도 충주시 앙성면 가곡로 1434","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30707","128283","망이산성","충청북도 음성군 삼성면 양덕리","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30778","915305","오천향교","충청남도 보령시 오천면 교성리","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30783","1958202","김천 도동서원","경상북도 김천시 구성면 상좌원3길","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"30872","1625075","의안대군방석묘역","경기도 광주시 남한산성면 엄미리","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"31174","127679","파주 삼릉 [유네스코 세계유산]","경기도 파주시 조리읍 삼릉로 89","APPROVED","국가유산청 국가유산포털","파주 삼릉","https://www.khs.go.kr/unisearch/images/history_site/1625644.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0002050000000&ccbaCtcd=31&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","공릉 전경(2012.03.22.촬영, 파주삼릉관리소)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '파주 삼릉'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
"31529","1683988","제천 덕주사 마애여래입상","충청북도 제천시 한수면 미륵송계로2길 87","APPROVED_REHOST_REQUIRED","Openverse/wikimedia","제천 덕주사 마애여래입상 01","https://upload.wikimedia.org/wikipedia/commons/e/e8/%EC%A0%9C%EC%B2%9C_%EB%8D%95%EC%A3%BC%EC%82%AC_%EB%A7%88%EC%95%A0%EC%97%AC%EB%9E%98%EC%9E%85%EC%83%81_01.jpg","https://commons.wikimedia.org/w/index.php?curid=84252618","BY-SA","https://creativecommons.org/licenses/by-sa/4.0/","작가: 문화재청 (공공누리 제1유형); 원문과 라이선스 재확인 필요","제천 덕주사 마애여래입상 01","429","text/html","2026-09-15","Wikimedia Commons 원문 API에서 장소 설명·작가·라이선스 확인. CDN 핫링크 대신 자체 저장 필요"
"31587","231927","경주석장동암각화","경상북도 경주시 석장동","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"31591","127244","포항 달전재사와 하학재","경상북도 포항시 남구 연일읍 새마을로766번길 59","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"31654","126681","공주 무령왕릉과 왕릉원[유네스코 세계유산]","충청남도 공주시 왕릉로 37 (웅진동)","APPROVED","국가유산청 국가유산포털","공주 무령왕릉과 왕릉원","https://www.khs.go.kr/unisearch/images/history_site/1626456.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000130000000&ccbaCtcd=34&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","공주송산리고분군 6호분","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '공주 무령왕릉과 왕릉원'; imageNuri=A"
"32363","129481","용연서원","경기도 포천시 신북면 신평로72번길 1-5","APPROVED_REHOST_REQUIRED","Openverse/wikimedia","250207 용연서원 02","https://upload.wikimedia.org/wikipedia/commons/6/66/250207_%EC%9A%A9%EC%97%B0%EC%84%9C%EC%9B%90_02.jpg","https://commons.wikimedia.org/w/index.php?curid=159292805","CC0","https://creativecommons.org/publicdomain/zero/1.0/deed.en/","작가: Aspere; 원문과 라이선스 재확인 필요","250207 용연서원 02","429","text/html","2026-09-15","Wikimedia Commons 원문 API에서 장소 설명·작가·라이선스 확인. CDN 핫링크 대신 자체 저장 필요"
"32404","1621308","자계서원","경상북도 청도군 이서면 자계서원길 13","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"34108","731520","양구전쟁기념관","강원특별자치도 양구군 해안면 해안서화로 35","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"35017","3532403","산계리3층석탑","강원특별자치도 강릉시 옥계면 석화동굴길 238","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"35018","3532463","굴산사지당간지주","강원특별자치도 강릉시 구정면 금평로 92-50","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"35159","3544745","㈜타임트레인","강원특별자치도 강릉시 강동면 헌화로 990-1","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"36412","127680","황희선생유적지·반구정","경기도 파주시 문산읍 반구정로85번길 3","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"37137","2732201","정몽주선생묘","경기도 용인시 처인구 모현읍 능곡로 45","APPROVED","국가유산청 국가유산포털","정몽주선생묘","https://www.khs.go.kr/unisearch/images/monument/1645933.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000010000000&ccbaCtcd=31&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","정몽주선생묘","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '정몽주선생묘'; imageNuri=A"
"37176","3532451","보광리석조여래좌상","강원특별자치도 강릉시 성산면 삼왕길 139-98","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","국가유산청 목록 API 오류: 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다. (www.cha.go.kr:443)"
"37181","3532423","보광리분청자요지","강원특별자치도 강릉시 성산면 삼왕길 295","APPROVED","국가유산청 국가유산포털","강릉보광리분청자요지","https://www.khs.go.kr/unisearch/images/monument/2022091417091500.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000690000000&ccbaCtcd=32&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","강릉보광리분청자요지_측면 (촬영년도 : 2016년)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 90; 검색어 '보광리분청자요지'; imageNuri=A"
"37183","3532413","소금강 돌박물관","강원특별자치도 강릉시 연곡면 진고개로 1698","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"37414","3531540","강릉올림픽뮤지엄","강원특별자치도 강릉시 수리골길 102 (포남동)","NO_VERIFIED_IMAGE","","","","","","","","","","","2026-09-15","공식·공개 라이선스 이미지 후보를 확인하지 못함"
"37421","127525","몽촌토성","서울특별시 송파구 올림픽로 424","APPROVED","국가유산청 국가유산포털","서울 몽촌토성","https://www.khs.go.kr/unisearch/images/history_site/1624948.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0002970000000&ccbaCtcd=11&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","몽촌토성","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 90; 검색어 '몽촌토성'; imageNuri=A"
"37423","126520","서울 풍납동 토성","서울특별시 송파구 풍납동","APPROVED","국가유산청 국가유산포털","서울 풍납동 토성","https://www.khs.go.kr/unisearch/images/history_site/1624452.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000110000000&ccbaCtcd=11&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","풍납리토성","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '서울 풍납동 토성'; imageNuri=A"
"37428","127466","서울 석촌동 고분군","서울특별시 송파구 가락로7길 21 (석촌동)","APPROVED","국가유산청 국가유산포털","서울 석촌동 고분군","https://www.khs.go.kr/unisearch/images/history_site/1624747.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0002430000000&ccbaCtcd=11&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","토광묘","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '서울 석촌동 고분군'; imageNuri=A"
"37636","126221","하동 고소성","경상남도 하동군 악양면 평사리","APPROVED","국가유산청 국가유산포털","하동 고소성","https://www.khs.go.kr/unisearch/images/history_site/1628253.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0001510000000&ccbaCtcd=38&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","성벽근경","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '하동 고소성'; imageNuri=A"
"37643","125967","충주 남산성","충청북도 충주시 직동","APPROVED","국가유산청 국가유산포털","충주 남산성","https://www.khs.go.kr/unisearch/images/monument/1649569.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000310000000&ccbaCtcd=33&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","산성내 연못지(급수지)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '충주 남산성'; imageNuri=A"
"38370","1621597","경주 경덕왕릉","경상북도 경주시 내남면 부지리","APPROVED","국가유산청 국가유산포털","경주 경덕왕릉","https://www.khs.go.kr/unisearch/images/history_site/1627565.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000230000000&ccbaCtcd=37&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","경주 경덕왕릉 전면","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '경주 경덕왕릉'; imageNuri=A"
"38400","319725","경주 일성왕릉","경상북도 경주시 탑동","APPROVED","국가유산청 국가유산포털","경주 일성왕릉","https://www.khs.go.kr/unisearch/images/history_site/1627770.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0001730000000&ccbaCtcd=37&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","경주 일성왕릉 석축","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '경주 일성왕릉'; imageNuri=A"
"38421","128761","화천서원","경상북도 안동시 풍천면 광덕솔밭길 72","APPROVED","국가유산청 국가유산포털","안동 화천서원","https://www.khs.go.kr/unisearch/images/monument/1654688.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0001630000000&ccbaCtcd=37&ccbaKdcd=23&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","강당 정면","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 90; 검색어 '화천서원'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
"38509","231933","경주 양동 무첨당","경상북도 경주시 강동면 양동마을안길 32-19","APPROVED","국가유산청 국가유산포털","경주 양동 무첨당","https://www.khs.go.kr/unisearch/images/treasure/1620799.jpg","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0004110000000&ccbaCtcd=37&ccbaKdcd=12&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","무첨당 내부 천장 가구","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '경주 양동 무첨당'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
"38554","1621759","경주 흥덕왕릉","경상북도 경주시 안강읍 육통길 190-26","APPROVED","국가유산청 국가유산포털","경주 흥덕왕릉","https://www.khs.go.kr/unisearch/images/history_site/2020052014382100.JPG","https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaAsno=0000300000000&ccbaCtcd=37&ccbaKdcd=13&pageNo=1_1_1_0","KHS_IMAGE_NURI_A","https://www.heritage.go.kr/heri/html/HtmlPage.do?pageNo=1_5_1_0","출처: 국가유산청 국가유산포털","경주 흥덕왕릉 귀부 (고도보존육성과, 2017)","206","image/jpg","2026-09-15","이름·소재지 자동 대조 점수 130; 검색어 '경주 흥덕왕릉'; imageNuri=A; 재시도에서 HTTP 206 image/jpg 확인"
